8,18,42,42,127,113,170,156,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,15,32,35,301,90,337,126,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
6,10,35,35,221,82,257,118,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,22,51,51,855,95,907,147,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,14,40,42,530,146,573,190,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,23,48,51,112,141,164,193,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
2,16,42,42,698,132,741,175,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
1,16,42,42,597,142,640,185,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,18,42,42,381,108,424,151,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,16,50,51,769,124,821,176,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,14,38,40,199,132,242,175,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,12,35,35,449,162,485,198,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
1,17,46,51,279,136,331,188,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,16,28,35,49,150,85,186,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,16,27,35,341,10,377,46,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,14,41,42,429,26,472,70,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
2,16,33,35,41,18,77,54,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,12,33,32,217,14,253,50,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,32,63,74,809,121,884,196,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
10,30,74,74,386,55,461,130,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,29,65,74,594,55,668,130,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,36,60,73,917,130,992,204,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
11,31,73,73,254,72,328,146,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
5,26,61,62,31,142,93,205,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,42,67,89,693,66,782,156,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
4,17,42,42,199,132,242,175,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
6,20,50,51,631,124,682,176,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,15,41,42,400,118,443,161,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
11,17,42,43,535,98,578,142,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
7,18,42,43,117,98,160,142,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
9,20,42,43,319,98,362,142,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
11,29,61,61,785,46,847,108,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,19,38,42,122,46,165,89,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,86,144,185,118,77,304,263,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
6,25,61,61,405,46,467,108,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,15,42,42,722,108,765,151,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
5,20,51,51,884,366,936,418,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,17,42,42,789,257,832,300,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,15,42,42,458,358,501,401,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,16,39,42,199,228,242,271,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,16,42,42,544,252,588,295,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,15,37,42,876,103,919,146,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
5,13,35,35,377,94,413,130,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
3,20,42,43,578,122,621,166,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
11,21,51,51,1005,164,1057,216,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,185,319,384,418,290,803,675,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,105,241,266,230,231,498,498,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
21,62,184,185,655,77,840,263,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,51,141,153,373,202,528,356,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,31,81,89,335,305,424,395,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,24,65,72,270,279,345,354,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
8,32,88,88,86,315,175,405,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
16,30,74,68,419,312,494,387,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,25,73,74,1058,345,1133,420,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,30,80,86,1141,454,1230,544,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,29,79,85,932,96,1021,186,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,39,73,89,563,464,653,554,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,39,103,99,163,80,270,187,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,28,78,86,743,116,832,206,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,27,85,89,344,514,434,604,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,32,89,86,394,106,484,196,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,59,184,184,428,222,613,407,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,34,61,73,63,47,137,121,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,24,47,60,121,87,183,149,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,17,38,50,371,113,423,164,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,20,37,51,273,101,325,153,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,13,33,35,309,178,345,214,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,21,51,51,141,222,193,274,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,16,39,43,410,122,453,166,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,21,39,51,429,337,481,389,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
1,14,43,42,544,84,588,127,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
9,20,51,50,694,211,746,262,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
17,28,61,61,674,322,736,384,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
19,29,61,61,391,274,453,336,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
14,23,61,61,1013,364,1075,426,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
16,23,51,51,815,343,867,395,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
8,28,61,61,1096,322,1158,384,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,25,45,61,301,274,363,336,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,38,72,89,16,56,106,146,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
27,47,106,107,211,44,318,152,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,29,82,89,126,56,215,146,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,99,181,222,439,167,662,390,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
3,15,35,35,809,46,845,82,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,13,33,35,537,218,573,254,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,12,35,35,33,126,69,162,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,13,40,41,285,228,328,271,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
2,14,35,35,745,18,781,54,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,14,40,42,664,228,708,271,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,12,33,34,181,54,217,90,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,11,30,33,725,122,761,158,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,14,34,35,9,42,45,78,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,18,26,35,425,110,461,146,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
4,13,35,33,405,222,441,258,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
3,12,34,32,513,118,549,154,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
1,13,38,42,88,17,132,60,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
2,15,32,35,301,114,337,150,/home/karan/Projects/mask_git/Mask-Dataset/images/4.png
0,11,33,31,113,126,149,162,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,14,32,34,285,46,321,82,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
1,13,31,35,549,42,585,78,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,13,33,35,197,122,233,158,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
5,17,35,35,613,118,649,154,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
1,12,32,35,425,30,461,66,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
3,14,35,35,369,38,405,74,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,12,31,34,613,50,649,86,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
3,14,33,35,485,34,521,70,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,13,33,35,677,34,713,70,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
3,23,51,51,780,222,832,274,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
3,15,43,42,88,247,132,290,/home/karan/Projects/mask_git/Mask-Dataset/images/4.png
0,134,429,461,451,297,913,759,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,42,113,128,296,211,425,340,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,39,126,128,755,96,884,225,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,45,119,128,497,153,626,282,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
21,64,154,154,992,253,1147,408,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,61,139,153,115,116,270,270,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,118,258,320,205,170,526,491,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,141,317,384,204,247,589,632,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
5,72,211,210,117,93,340,316,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,54,185,185,613,118,799,304,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
1,12,31,35,261,222,297,258,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,11,34,33,321,214,357,250,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
4,13,33,31,381,230,417,266,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
1,10,34,35,57,178,93,214,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
22,61,147,154,201,64,356,219,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,126,204,267,617,82,884,350,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
109,182,384,384,418,162,803,547,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,156,302,370,247,247,632,632,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,10,32,34,541,206,577,242,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,12,32,35,41,190,77,226,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
5,12,33,35,385,190,421,226,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,60,176,185,118,180,304,366,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
4,53,128,128,296,96,425,225,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,22,43,51,72,95,124,147,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,75,155,185,118,98,304,284,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
4,64,185,185,469,98,655,284,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
14,124,349,384,247,333,632,718,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,19,37,42,36,36,79,79,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,14,34,35,505,302,541,338,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
3,14,33,35,301,78,337,114,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
3,13,33,35,477,78,513,114,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,19,43,43,160,26,204,70,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,33,65,74,79,320,154,395,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,15,39,42,108,17,151,60,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,15,28,35,417,410,453,446,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,50,70,107,0,414,103,522,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
8,12,32,30,365,70,401,106,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,21,44,51,227,493,279,545,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
87,131,384,384,418,333,803,718,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,140,262,320,954,384,1275,705,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,82,245,266,200,231,468,498,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
12,34,73,74,55,55,129,130,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,32,51,73,63,155,137,229,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,175,424,462,399,348,861,811,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,20,56,60,356,177,418,239,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,23,55,57,183,336,246,398,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,28,56,61,356,32,418,94,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,18,51,51,273,326,325,378,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,32,68,74,262,171,337,246,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
13,24,61,61,432,32,494,94,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,22,47,51,187,26,239,78,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,23,61,61,4,32,66,94,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,17,45,51,452,182,504,234,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,28,68,74,353,320,428,395,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
16,22,50,51,510,331,561,383,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,22,61,66,187,171,262,246,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,26,56,61,100,322,163,384,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
18,30,51,61,0,177,52,239,/home/karan/Projects/mask_git/Mask-Dataset/images/4.png
1,24,65,74,96,171,171,246,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,23,60,59,93,32,156,94,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,22,56,61,439,329,501,391,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,21,61,61,266,32,328,94,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
9,22,48,51,0,320,49,372,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
11,22,61,61,515,191,577,253,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
12,25,61,61,508,32,570,94,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,77,242,265,1092,409,1360,676,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,105,305,319,2131,277,2452,598,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,73,237,261,3113,409,3381,676,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
21,94,234,244,260,409,527,676,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,15,35,35,373,834,409,870,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,90,219,266,200,82,468,350,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,236,664,665,576,354,1241,1020,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,11,34,35,657,306,693,342,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,12,32,34,805,230,841,266,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
4,14,34,34,193,230,229,266,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
7,15,35,35,561,234,597,270,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
5,13,33,33,713,150,749,186,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
1,13,33,35,105,178,141,214,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,12,32,30,237,170,273,206,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,15,27,33,85,50,121,86,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,11,32,31,61,90,97,126,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,11,32,33,517,210,553,246,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,278,563,650,132,872,798,1538,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,139,416,461,1170,1324,1632,1786,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
8,43,127,128,182,96,311,225,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,15,38,42,151,46,194,89,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,16,38,42,434,46,477,89,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,20,32,42,55,79,98,122,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
9,25,83,83,613,106,703,196,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,76,222,222,92,192,315,415,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
11,23,60,61,591,46,653,108,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,14,42,42,453,113,496,156,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
4,14,42,42,525,89,568,132,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
11,22,51,51,607,164,659,216,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,23,43,61,370,94,432,156,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,112,320,320,205,134,526,455,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
27,87,241,267,200,290,468,558,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,52,112,128,282,483,411,612,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,88,161,185,201,139,386,325,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
13,24,61,61,384,53,446,115,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,24,58,61,688,53,750,115,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,22,61,61,515,39,577,101,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,22,53,61,45,46,107,108,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,20,47,50,360,90,412,141,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,18,48,51,268,61,319,113,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
2,22,59,62,619,66,681,129,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
2,24,57,60,135,53,197,115,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
9,19,43,42,347,65,391,108,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,25,46,61,342,170,405,232,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
13,22,61,61,660,198,722,260,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
10,24,61,61,439,246,501,308,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,21,37,51,550,101,602,153,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
9,18,61,61,266,191,328,253,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,14,28,34,417,166,453,202,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
1,12,32,32,153,310,189,346,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
3,11,33,33,513,254,549,290,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
3,13,33,35,301,306,337,342,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,16,30,35,217,194,253,230,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
3,11,32,31,293,174,329,210,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
3,13,35,35,625,214,661,250,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
5,13,32,31,125,178,161,214,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
5,14,32,32,69,142,105,178,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,15,30,35,521,142,557,178,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,12,31,35,161,30,197,66,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
5,14,32,32,225,114,261,150,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,25,40,51,728,130,780,182,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,33,53,74,229,146,303,221,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
12,69,154,154,270,133,425,288,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,17,34,35,1113,182,1149,218,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
5,21,53,55,985,129,1047,191,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,12,40,42,1164,190,1207,233,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,16,43,42,160,175,204,218,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
1,18,55,58,667,73,729,135,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,23,44,51,861,118,913,170,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,20,43,51,423,141,475,193,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,117,356,384,290,333,675,718,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,24,41,50,43,67,95,118,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
10,19,50,51,343,61,394,113,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,12,35,35,213,94,249,130,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
2,15,39,42,122,103,165,146,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
6,22,43,43,275,74,319,118,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
5,21,51,48,175,0,227,49,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,17,41,43,472,2,516,46,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
5,15,42,42,50,41,93,84,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,20,36,43,612,26,655,70,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
9,16,47,48,325,38,377,90,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
7,55,153,154,322,236,476,391,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,23,51,62,605,225,667,288,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
18,37,88,87,962,96,1051,186,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,19,73,67,212,188,287,262,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,105,293,320,241,99,562,420,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,76,266,266,706,231,973,498,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
11,77,222,222,315,291,538,514,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
21,44,107,106,115,68,223,175,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
28,58,184,180,304,201,489,387,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,30,63,74,162,55,237,130,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,35,70,87,96,275,185,365,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
19,41,105,107,282,199,390,307,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,30,66,74,196,221,270,296,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,21,61,61,280,101,342,163,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,25,72,73,1158,130,1232,204,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
20,33,74,73,278,163,353,237,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,46,81,100,760,80,868,187,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
10,25,74,74,967,179,1042,254,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
0,25,73,74,536,55,610,130,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
1,24,61,62,38,135,100,198,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,13,35,35,221,54,257,90,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
6,16,35,35,261,106,297,142,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,14,35,35,77,58,113,94,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
4,15,42,42,448,70,491,113,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
2,18,41,42,117,94,160,137,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
3,14,35,35,369,62,405,98,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,23,61,61,557,315,619,377,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,13,39,42,371,343,415,386,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
12,34,89,89,1101,325,1191,415,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
15,37,89,88,663,186,753,275,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
0,42,68,89,514,96,603,186,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,24,68,74,104,196,179,271,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
2,32,78,88,892,66,982,156,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,28,64,72,287,155,361,229,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,57,102,128,296,125,425,254,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,25,54,61,73,232,135,294,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
5,28,72,73,884,354,959,428,/home/karan/Projects/mask_git/Mask-Dataset/images/3.png
8,29,62,61,418,191,481,253,/home/karan/Projects/mask_git/Mask-Dataset/images/1.png
0,21,60,61,156,191,218,253,/home/karan/Projects/mask_git/Mask-Dataset/images/11.png
9,22,61,61,951,156,1013,218,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
0,30,67,73,287,163,361,237,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
1,22,61,62,709,211,771,274,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
12,32,73,74,818,179,892,254,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
7,26,61,61,294,315,356,377,/home/karan/Projects/mask_git/Mask-Dataset/images/13.png
3,27,61,61,612,205,674,267,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
1,26,58,61,750,94,812,156,/home/karan/Projects/mask_git/Mask-Dataset/images/10.png
0,22,60,61,211,87,273,149,/home/karan/Projects/mask_git/Mask-Dataset/images/12.png
0,40,97,104,294,116,402,223,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
0,15,42,42,218,132,261,175,/home/karan/Projects/mask_git/Mask-Dataset/images/5.png
